name,id,artists
Like A Taylor (feat. Wiz Khalifa),2pLvaFpeGmPcqzAP6a5vVj,"['6PXS4YHDkKvl1wkIl4V8DL', '137W8MRPWKqSmrBGDBFSop']"
No Limit (feat. Young Thug),1CDBn2Lm7E63XKQDsdCq6O,"['23zg3TcAtWQy7J6upgbUnj', '50co4Is1HCEo8bhOyUWKpn']"
All You Need To Know (feat. Calle Lehmann),4TIkSdsNSfqpuq6ZYvCjAz,"['2ZRQcIgzPCVaT9XKhXZIzh', '20DZAfCuP1TKZl5KcY7z3Q']"
Love Somebody (feat. Young Thug),7jXaTTqkOupMhGhQdyXDTN,"['13y7CgLHjMVRMDqxdx0Xdo', '50co4Is1HCEo8bhOyUWKpn']"
Million Days,0DzPnTBSmVRKBQAmH3EomR,"['4OaSyxqlkp7aVpAZwF02QZ', '2KjxvxgJvbwweNVRMSuIRG']"
WRONG (feat. Lil Mosey),32cDvfCsazF1frFWcaMjc1,"['2tIP7SsRs7vjIcLrU85W8J', '5zctI4wO9XSKS8XwcnqEHk']"
Sativa,5oKxax66OjT1ZD8UTCy61h,"['5ZS223C6JyBfXasXxrRqOk', '7iZtZyCzp3LItcw1wtPI3D']"
Pretty Boy (feat. Lil Yachty),5XDNLG1uf1GuxVvLfGRhqO,"['3MZsBdqDrRTJihTHQrO6Dq', '6icQOAFXDZKsumw3YXyusw']"
Deep End,31FZEw4eoEZxWx0XUYnXP5,"['6C1ohJrd5VydigQtaGy5Wa', '7wlFDEWiM5OoIAt8RSli8b']"
MoshPit (feat. Juice WRLD),4KX8vXbouybtUptEyYxtIk,"['46SHBwWsqBkxI7EeeBEQG7', '4MCBfE4596Uoi2O4DtmEMz']"
M3tamorphosis (feat. Kid Cudi),7zLMYtNJcabv4h4wBnjNQI,"['699OTQXzgjhIYAHMy9RyPD', '0fA0VVWsXO9YnASrzqfmYu']"
"My Family - from ""The Addams Family""",62rchuhJrm5JSlIfHz7cH3,"['6oMuImdp5ZcFhWP0ESe6mG', '790FomKkXshlbRYZFtlgla', '7hJcb9fa4alzcOq3EaNPoG']"
Like It Is,3frUvGrmGcay91lvFbOgsN,"['23fqKkggKUBHNkbKtXEls4', '1Xylc3o4UrD53lo9CvFvVg', '5LHRHt1k9lMyONurDHEdrp']"
"Get Along (feat. Lil Yachty, LUCKI & Veeze)",0jjGs0KRZIxjp39gHpncDo,"['5f7VJjfbwm532GiveGC0ZK', '6icQOAFXDZKsumw3YXyusw']"
Don't Play (feat. The 1975 & Big Sean),1qXQmENykriAHunVaZc6FW,"['0Y5tJX1MQlPlqiwlOH1tJY', '0c173mlxpT3dSFRgMO8XPh']"
Fire Your Manager (feat. Playboi Carti),3kdAWcII7Co6Lv9Rw1pbIo,"['7wlFDEWiM5OoIAt8RSli8b', '699OTQXzgjhIYAHMy9RyPD']"
I Heard You’re Married (feat. Lil Wayne),5XbA7TAqsD0fj0dGBrbb0D,"['1Xyo4u8uXC1ZmMpatF05PJ', '55Aa2cqylxrFIXC767Z865']"
Good Drank,39pS70eeDvyCAF3t8NAlVV,"['17lzZA2AlOHwCwFALHttmp', '13y7CgLHjMVRMDqxdx0Xdo', '0VRj0yCOv2FXJNP47XQnx5']"
Feel,7MTIDmToGs0I5Oue9V0CHl,"['246dkjvS1zLTtiykXe5h60', '0cGUm45nv7Z6M6qdXYQGTX']"
Run It (feat. Rick Ross & Rich Brian),5x4vgABKiGp4Vg7ZyFRxhn,"['540vIaP2JwjQb9dm3aArA4', '1sBkRIssrMs1AbVkOJbc7a', '2IDLDx25HU1nQMKde4n61a']"
"I'M HIS, HE'S MINE (feat. Doechii)",7EIPVo13rl0uwKbjubMnc7,"['6jJ0s89eD6GaHleKKya26X', '4E2rKHVDssGJm2SCDOMMJB']"
Coco (feat. DaBaby),6MGRweoLPBAaPcXTMpMWsA,"['6fWVd57NKTalqvmjRd2t8Z', '4r63FhuTkUYltbVAg5TQnk']"
Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,"['6eUKZXaKkcviH0Ku9w2n3V', '1anyVhU62p31KFi8MEzkbf']"
24 Hours (feat. Lil Durk),0YH1xT3Z7wR6dZyaCwSziK,"['31W5EY0aAly4Qieq6OFu6I', '3hcs9uc56yIGFCSy9leWe7']"
AGATS2 (Insecure) [with Nicki Minaj],2iVpUQJaQjOWGja05zyIj9,"['4MCBfE4596Uoi2O4DtmEMz', '0hCNtLu0JehylgoiP8L4Gh']"
Mine (feat. Drake),63FrXif0Pdu4NAPvTh87mw,"['6vWDO969PvNqNYHIOW5v0m', '3TVXtAsR1Inumwj472S9r4']"
Superpower (feat. Frank Ocean),49sXkAcR5LvOrtq5Qcn5cf,"['6vWDO969PvNqNYHIOW5v0m', '2h93pZq0e7k5yf4dywlkpM']"
No Surprise (feat. Don Toliver & Bslime),5yjcHfRu0LWD9XpvWabQGj,"['50co4Is1HCEo8bhOyUWKpn', '4Gso3d4CscCijv0lmajZWs']"
Tongue Tied (with YUNGBLUD & blackbear),3xvthxS30q9iPgDKputvyM,"['64KEffDW9EtZ1y2vBYgq8T', '2cFrymmkijnjDg9SS92EPM']"
LET IT GO (feat. Justin Bieber & 21 Savage),1cEhrSF6EylAEqdhUGuNpX,"['0QHgL1lAIqAw0HtD7YldmP', '1URnnhqYAYcrqrcwql10ft', '1uNFoZAHBGtllmzznpCI3s']"
Butter (Megan Thee Stallion Remix),474VqnPDr0251lsQBB8sQB,"['3Nrfpe0tUJi4K4DXYWgMUX', '181bsRPaVXVlUKXrxwZfHK']"
A Brand New Day (BTS World Original Soundtrack) (Pt. 2),3amNzwQ9muL0ZwDCbe9gWy,"['3Nrfpe0tUJi4K4DXYWgMUX', '1Xylc3o4UrD53lo9CvFvVg']"
What's Hatnin',1p5M91qghUkzS4gwuMM22B,"['1uNFoZAHBGtllmzznpCI3s', '1RyvyyTE3xzB2ZywiAwp0i']"
TYPE SH*T,6aBm5lBiBcEBc8moW055LI,"['5lCekoJW9jNq01B1wiqdAb', '76M2Ekj8bG8W7X2nbx2CpF']"
Locked In (feat. Trippie Redd),55oaId1IHZV9XfvHB3P7PJ,"['1Cs0zKBU1kc0i8ypK3B9ai', '6Xgp2XMz1fhVYe7i6yNAax']"
Dientes,4vAMy0dxoyoIHGuIgKqcwm,"['23zg3TcAtWQy7J6upgbUnj', '0QHgL1lAIqAw0HtD7YldmP']"
5 Star - feat. Gunna,00H3q5D7iXFIms4VYbsMP0,"['137W8MRPWKqSmrBGDBFSop', '2hlmm7s2ICUX0LVIhVFlZQ']"
Not In The Mood (feat. Fivio Foreign & Kay Flock),25GyyK9CyZRiDCsPY51fIT,"['6jGMq4yGs7aQzuGsMgVgZR', '14CHVeJGrR5xgUGQFV5BVM']"
RELENTLESS (feat. Lil Uzi Vert),6nDSLDomNqfet6w0r1GHAz,"['2hlmm7s2ICUX0LVIhVFlZQ', '4O15NlyKLIASxsJ0PrXPfz']"
Mind of Melvin (feat. Lil Uzi Vert),5xyLeb2q1lxDf7hXKYlC1H,"['1cNDP5yjU5vjeR8qMf4grg', '4O15NlyKLIASxsJ0PrXPfz']"
Wasting Angels (with The Kid LAROI),2OcSE0EXzgUuqkM1NIJPHJ,"['246dkjvS1zLTtiykXe5h60', '2tIP7SsRs7vjIcLrU85W8J']"
Don't Need Friends (feat. Lil Baby),4x3mum2YGHtIBrgUKiNt4F,"['7rkW85dBwwrJtlHRDkJDAC', '5f7VJjfbwm532GiveGC0ZK']"
R.I.P. (feat. Trippie Redd),4HKWrGhNxub4PTLg5CM5fW,"['3MZsBdqDrRTJihTHQrO6Dq', '6Xgp2XMz1fhVYe7i6yNAax']"
Overboard (Live),5h4Z1fyzlAZhGPRaQz7ima,"['1uNFoZAHBGtllmzznpCI3s', '5YGY8feqx7naU7z4HrwZM6']"
Hero,4Wu62DoQg1ECGlDKDfo30R,"['60d24wfXkVzDSfLS6hyCjZ', '164Uj4eKjl6zTBKfJLFKKK']"
At My Worst (feat. Kehlani),306ediRjbmuizOLWtjDG3Z,"['1W7FNibLa0O0b572tB2w7t', '0cGUm45nv7Z6M6qdXYQGTX']"
Love Is Like (feat. Lil Wayne),46XtsFriNQjGM5enGQViSQ,"['04gDigrS5kc9YWfZHwBETP', '55Aa2cqylxrFIXC767Z865']"
Wild Boy,5jcMhhJ0gXhtruaFIBbL3t,"['6TIYQ3jFPwQSRmorSezPxX', '6f4XkbvYlXMH0QgVRzW0sM']"
MUTT,2hk1qsUurNhymuTIQKoCws,"['7rkW85dBwwrJtlHRDkJDAC', '0VRj0yCOv2FXJNP47XQnx5']"
Lost In Japan - Remix,575NJxNUVDqwJGdzBrlLbv,"['7n2wHs1TKAczGzO7Dd2rGr', '2qxJFvFYMEDqd7ui6kSAcq']"
Back To U,19m23w2ANVhtB7rApM6pbN,"['20DZAfCuP1TKZl5KcY7z3Q', '7d5SfGXKpgS3JK8BFIq59h']"
Alive (with Offset & 2 Chainz),7w8SYlPLA9bqj7vRHvYNDz,"['4DdkRBBYG6Yk9Ka8tdJ9BW', '17lzZA2AlOHwCwFALHttmp']"
Don’t Stop (feat. Young Thug),0W7R5wlb4rjvowSPOY7c8m,"['181bsRPaVXVlUKXrxwZfHK', '50co4Is1HCEo8bhOyUWKpn']"
All We Got (feat. Kanye West & Chicago Children's Choir),3ZLyt2ndLFBh148XRYjYYZ,"['1anyVhU62p31KFi8MEzkbf', '5K4W6rqBFWDnAN6FQUkS6x']"
66,6tarvNiKnEjYMj1VZhlDqR,"['6icQOAFXDZKsumw3YXyusw', '6Xgp2XMz1fhVYe7i6yNAax']"
"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",3Gva0j7oBU6MdvUMQyDRTJ,"['17lzZA2AlOHwCwFALHttmp', '20sxb77xiYeusSH8cVdatc']"
Extravagant (feat. Nicki Minaj),7MXhQVhuMQP3xDSmzfvKGR,"['3hcs9uc56yIGFCSy9leWe7', '0hCNtLu0JehylgoiP8L4Gh']"
FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,"['0VRj0yCOv2FXJNP47XQnx5', '3TVXtAsR1Inumwj472S9r4']"
Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),1AH60dMaEfNjzDoUIFwIQi,"['31W5EY0aAly4Qieq6OFu6I', '7wlFDEWiM5OoIAt8RSli8b']"
Red Light (feat. Trippie Redd),4LjylDK1ilK0Ab7ylRdO3Z,"['31W5EY0aAly4Qieq6OFu6I', '6Xgp2XMz1fhVYe7i6yNAax']"
Can't Leave You Alone (feat. Juice WRLD),5kS3Kw2elRTrodnsyQuhvI,"['04gDigrS5kc9YWfZHwBETP', '4MCBfE4596Uoi2O4DtmEMz']"
Lonely Together - (feat. Rita Ora) Alan Walker Remix,4QwNKEWMM7dyLB7Ew9DHHg,"['1vCWHaC5f2uS3yhpwWbIA6', '7vk5e3vY1uw9plTHJAMwjN']"
Crawl Outta Love,49o6YjBAnjwPKLcXwIH53Z,"['45eNHdiiabvmbp4erw26rg', '0kErUwb6xgWfkdn0RyZWHZ']"
Break Your Heart Right Back,0HGcQDbRen8luCnwH53sNl,"['66CXWjxzNUsdJxJ2JdwvnR', '73sIBHcqh3Z3NyqHKZ7FOL']"
Multiply (feat. Juicy J),21tQ61tNj6qbXbDwmSIPt9,"['13ubrt8QOOCPljQ2FL1Kca', '5gCRApTajqwbnHHPbr2Fpi']"
Celebrate (with Offset),6hEzT3fE6ecwWvhlqiFCLF,"['4MCBfE4596Uoi2O4DtmEMz', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
Miracles (Someone Special),6uJwPeBGb3swi85TSr9iIz,"['4gzpq5DPGxSnKTe4SA8HAU', '0c173mlxpT3dSFRgMO8XPh']"
Versace on the Floor (Bruno Mars vs. David Guetta),5UJshy5HDHdNEVqlJwzsQB,"['0du5cEVh5yTK9QJze8zA0C', '1Cs0zKBU1kc0i8ypK3B9ai']"
It Depends (The Remix) (feat. Bryson Tiller & USHER),3ecZ2CLwfGbj4wkPoFkMFB,"['2EMAnMvWE2eb56ToJVfCWs', '23zg3TcAtWQy7J6upgbUnj']"
Wind,5zkZkBTygtZcOgWCWzzKB2,"['6Xgp2XMz1fhVYe7i6yNAax', '2tIP7SsRs7vjIcLrU85W8J']"
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",5lfWrciYtohtIMVDVZd0Rf,"['7CajNmpbOovFoOoasH2HaY', '26VFTg2z8YR0cCuwLzESi2']"
OMG (feat. Quavo),4xBjsLUSjcx2h7PcRikpQp,"['4nDoRrQiYLoBzwC5BhVJzF', '0VRj0yCOv2FXJNP47XQnx5']"
Thrusting,4ZrutH1rzpA4v3Bg9nma55,"['6MPCFvOQv5cIGfw3jODMF0', '1RyvyyTE3xzB2ZywiAwp0i']"
Backpack,0jX97Hk6L8ImeVdTTWXZ2D,"['1uNFoZAHBGtllmzznpCI3s', '55Aa2cqylxrFIXC767Z865']"
Prospect,19WJ1TEz7RlwUrt7NFEW7t,"['6ASri4ePR7RlsvIQgWPJpS', '5f7VJjfbwm532GiveGC0ZK']"
Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,"['4r63FhuTkUYltbVAg5TQnk', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
DONNY DARKO (FEAT. LIL UZI VERT),4Uho2PKf7lBRYfRasw1J0n,"['4Gso3d4CscCijv0lmajZWs', '4O15NlyKLIASxsJ0PrXPfz']"
I Won (feat. Kanye West),2T4JE91t7Js1DJ4rSHltcQ,"['1RyvyyTE3xzB2ZywiAwp0i', '5K4W6rqBFWDnAN6FQUkS6x']"
Who We Love (feat. Ed Sheeran),16axxBqfSvis8mjhrLHWeH,"['2wY79sveU1sp5g7SokKOiI', '6eUKZXaKkcviH0Ku9w2n3V']"
You Da Baddest (feat. Nicki Minaj),4AFgK4wP1iD5i8BYaLr9Vf,"['1RyvyyTE3xzB2ZywiAwp0i', '0hCNtLu0JehylgoiP8L4Gh']"
Turn Yo Clic Up (feat. Future),7LTCmtMpf3JPfBE8gAl64z,"['0VRj0yCOv2FXJNP47XQnx5', '1RyvyyTE3xzB2ZywiAwp0i']"
Mask Off - Marshmello Remix,5rK0pyEObO4DBFLy682QvR,"['1RyvyyTE3xzB2ZywiAwp0i', '64KEffDW9EtZ1y2vBYgq8T']"
Whatever You Need (feat. Chris Brown & Ty Dolla $ign),6yMxfx9wpiuhhdb8vHDVMu,"['20sxb77xiYeusSH8cVdatc', '7c0XG5cIJTrrAgEC3ULPiq']"
Curve (feat. The Weeknd),2yuyaYAELoMG4ApV5wJsWR,"['13y7CgLHjMVRMDqxdx0Xdo', '1Xyo4u8uXC1ZmMpatF05PJ']"
REPEAT IT (with Gunna),21AJQhGZpujjZQXByZAXpr,"['4Ga1P7PMIsmqEZqhYZQgDo', '2hlmm7s2ICUX0LVIhVFlZQ']"
What's the Move (feat. Lil Uzi Vert),3pTScODwk9tggZzmuH6xDY,"['50co4Is1HCEo8bhOyUWKpn', '4O15NlyKLIASxsJ0PrXPfz']"
Story Of My Life (feat. Trippie Redd),1g7j5AxiNKTGjryhFIlAsA,"['45eNHdiiabvmbp4erw26rg', '6Xgp2XMz1fhVYe7i6yNAax']"
FEEL SOMETHING (feat. Marshmello),7uIgmq5lixaNDaYcUDSsC3,"['2tIP7SsRs7vjIcLrU85W8J', '64KEffDW9EtZ1y2vBYgq8T']"
I Wanna Know,5NYiAtgAFWCwEpfSZOHFA7,"['5eIbEEQnDM8yuDVB0bimSP', '6Dd3NScHWwnW6obMFbl1BH']"
Life's A Mess II (with Clever & Post Malone),4O3RwH1TFG1EjPezLIYehI,"['4MCBfE4596Uoi2O4DtmEMz', '246dkjvS1zLTtiykXe5h60']"
Body Language (feat. Usher & Tinashe),7F51q96XofOD2lntm7hzvQ,"['6KZDXtSj0SzGOV705nNeh3', '23zg3TcAtWQy7J6upgbUnj', '0NIIxcxNHmOoyBx03SfTCD']"
SUPERPOWER,7y97RbibcWt5kv9RYpZdWy,"['3wrFoI9EVjWg6m8xXeWr5t', '4TEK9tIkcoxib4GxT3O4ky']"
Hit Bout It,6SN1H9p6A0UbsNpfkxEEX6,"['6icQOAFXDZKsumw3YXyusw', '46SHBwWsqBkxI7EeeBEQG7']"
Danger (with Migos & Marshmello),0nhVrTiCGiGRCoZOJiWzm1,"['6oMuImdp5ZcFhWP0ESe6mG', '64KEffDW9EtZ1y2vBYgq8T']"
You The Boss,24XPxbzGwOlPKf1pdf1ZtW,"['1sBkRIssrMs1AbVkOJbc7a', '0hCNtLu0JehylgoiP8L4Gh']"
OUTSIDE,22itRNJ0N4sB8RSeofp7pW,"['0Y5tJX1MQlPlqiwlOH1tJY', '7wlFDEWiM5OoIAt8RSli8b']"
Richer (feat. Polo G),0mehSdTadpXbHAWTrnrIXO,"['45TgXXqMDdF8BkjA83OM7z', '6AgTAQt8XS6jRWi4sX7w49']"
Money Made Me Do It,1ysAvOdJgUjc6CqOQxepaz,"['246dkjvS1zLTtiykXe5h60', '17lzZA2AlOHwCwFALHttmp']"
BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,"['6oMuImdp5ZcFhWP0ESe6mG', '1URnnhqYAYcrqrcwql10ft']"
Willing To Trust (with Ty Dolla $ign),1OFQT3lHGbnn3x9jPtagXk,"['0fA0VVWsXO9YnASrzqfmYu', '7c0XG5cIJTrrAgEC3ULPiq']"
Bounce It (feat. Wale & Trey Songz),3N5oiETJEStSB71TjTFkWV,"['5gCRApTajqwbnHHPbr2Fpi', '2iojnBLj0qIMiKPvVhLnsH']"
One of Those Nights (feat. The Weeknd),6Jc69KjFo9QNailcyDJh2I,"['5gCRApTajqwbnHHPbr2Fpi', '1Xyo4u8uXC1ZmMpatF05PJ']"
Demeanor,2Kt9LINxBIJJOIW4axGEqg,"['0eDvMgVFoNV3TpwtrVCoTj', '6M2wZ9GZgrQXHCFfjv46we']"
Tell The Vision,4KAsDy2wUBQCx41kseXU1L,"['0eDvMgVFoNV3TpwtrVCoTj', '5K4W6rqBFWDnAN6FQUkS6x']"
Want Me Dead (feat. 21 Savage),3GXjlz7evuodm50dfiDDWo,"['50co4Is1HCEo8bhOyUWKpn', '1URnnhqYAYcrqrcwql10ft']"
Family,3TKpJrY9q49Mj1JOsM9zGL,"['69GGBxA162lTqCwzJG5jLp', '23fqKkggKUBHNkbKtXEls4']"
Going Dumb (with Stray Kids),3Ea1CNsTqBY4RtAESrBeNI,"['4AVFqumd2ogHFlRbKIjp1t', '2dIgFjalVxs4ThymZ67YCE']"
City of Gods,4huBDGP4I3S0pYI0EaRN1c,"['14CHVeJGrR5xgUGQFV5BVM', '5K4W6rqBFWDnAN6FQUkS6x', '3DiDSECUqqY1AuBP8qtaIa']"
M'$ (feat. Lil Wayne),29ZSk6XmWPx3DX69xBb7Yi,"['13ubrt8QOOCPljQ2FL1Kca', '55Aa2cqylxrFIXC767Z865']"
There She Go (feat. Lil Uzi Vert),7i2xVGqiF5FBPvLg6PLHX3,"['1uNFoZAHBGtllmzznpCI3s', '4O15NlyKLIASxsJ0PrXPfz']"
Know No Better (feat. DaBaby),6iKFUkq6GmaW4UQGED1tSd,"['1uNFoZAHBGtllmzznpCI3s', '4r63FhuTkUYltbVAg5TQnk']"
Still Yours (feat. Big Sean),0vaurfXBWA3owUdvkfhEGy,"['2EMAnMvWE2eb56ToJVfCWs', '0c173mlxpT3dSFRgMO8XPh']"
Start Again (feat. Logic),1Nj2oBISdFDSF8eDuXcALz,"['5Pwc4xIPtQLFEnJriah9YJ', '4xRYI6VqpkE3UwrDrAZL8L']"
What Would You Do?,1D2ZNECRd7KIlA4pyOUGsv,"['1Cs0zKBU1kc0i8ypK3B9ai', '2EMAnMvWE2eb56ToJVfCWs']"
HOT UPTOWN (feat. Drake),4sFnOjqO3s7Iphbg2MPKDd,"['4nDoRrQiYLoBzwC5BhVJzF', '3TVXtAsR1Inumwj472S9r4']"
Hot Shit (feat. Ye & Lil Durk),3uJFmluXzYedoJcvhpC1AW,"['4kYSro6naA4h99UJvo89HB', '5K4W6rqBFWDnAN6FQUkS6x', '3hcs9uc56yIGFCSy9leWe7']"
In The City,3xY5aYJcdvZX9xQxNd02ku,"['25uiPmTg16RbhZWAqwLBy5', '2wY79sveU1sp5g7SokKOiI']"
"Gold Slugs (feat. Chris Brown, August Alsina & Fetty Wap)",4Ai8D5oSRQgkU74V3azbwu,"['0QHgL1lAIqAw0HtD7YldmP', '6PXS4YHDkKvl1wkIl4V8DL']"
Something Wrong (with Don Toliver),1LR9rQCGhM0MqESvRQ9EFX,"['540vIaP2JwjQb9dm3aArA4', '4Gso3d4CscCijv0lmajZWs']"
Say So (feat. Nicki Minaj),11VApNQCWLJdzxWrlmwzUa,"['5cj0lLjcoR7YOSnhnX0Po5', '0hCNtLu0JehylgoiP8L4Gh']"
Demons (feat. Fivio Foreign & Sosa Geek),05aZ9sAU1YXndHv0FMi9iW,"['3TVXtAsR1Inumwj472S9r4', '14CHVeJGrR5xgUGQFV5BVM']"
No Regrets (feat. Don Toliver),1lO9CZo6eDrOy0S7khgryG,"['7dGJo4pcD2V6oG8kP0tJRR', '4Gso3d4CscCijv0lmajZWs']"
Clueless (with Pop Smoke & Fivio Foreign),4CPcZHzSvIBM8AKhdHUwnL,"['6AgTAQt8XS6jRWi4sX7w49', '0eDvMgVFoNV3TpwtrVCoTj', '14CHVeJGrR5xgUGQFV5BVM']"
Ride Out,59PL9AwYjIrIpP04n9gmMR,"['6KZDXtSj0SzGOV705nNeh3', '5LHRHt1k9lMyONurDHEdrp']"
Tap (feat. Meek Mill),5rU6kDNXZLXIinFezpbWbO,"['7rkW85dBwwrJtlHRDkJDAC', '20sxb77xiYeusSH8cVdatc']"
Bones (feat. OneRepublic),53Ji6ZvVjsBl4pIuiETfhN,"['4sTQVOfp9vEMCemLw50sbu', '5Pwc4xIPtQLFEnJriah9YJ']"
I Cannot Be (A Sadder Song) (with Gunna),4IxeKzzxUSEgivgtbSbyIK,"['246dkjvS1zLTtiykXe5h60', '2hlmm7s2ICUX0LVIhVFlZQ']"
SMACK TALK,5rzHkSHRyZUdQcCX6noFDB,"['4zVCMnjw54nkhGHU4e1Pav', '6mmSS7itNWKbapgG2eZbIg', '5eIbEEQnDM8yuDVB0bimSP', '0mmIPiJ8l2gAProE7THr37']"
"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",2w5BtuWXISpB6NM4xPoeiR,"['6l3HvQ5sa6mXTsMTB19rO5', '13y7CgLHjMVRMDqxdx0Xdo']"
Can't Hide It (feat. Jhené Aiko),0jl2VaNUWun3uwy5LPbDyx,"['3hcs9uc56yIGFCSy9leWe7', '5ZS223C6JyBfXasXxrRqOk']"
Change Your Life (feat. Jhené Aiko),1YqXXJDSlDHrp66g9as4uo,"['0cGUm45nv7Z6M6qdXYQGTX', '5ZS223C6JyBfXasXxrRqOk']"
working,31sSFHIe4NaxltVFOEIcTa,"['45dkTj5sMRSjrmBSBeiHym', '6LuN9FCkKOj5PcnpouEgny']"
Cuban Links (feat. Kevin Gates),1upQoQBckBvpwN4lewptFd,"['45TgXXqMDdF8BkjA83OM7z', '1gPhS1zisyXr5dHTYZyiMe']"
My Window (feat. Lil Wayne),7IECs9d4Rrlpa7tiHOCE1w,"['7wlFDEWiM5OoIAt8RSli8b', '55Aa2cqylxrFIXC767Z865']"
Glow,28irpKCCK9nn9DZSik2zEx,"['3TVXtAsR1Inumwj472S9r4', '5K4W6rqBFWDnAN6FQUkS6x']"
Wasted (feat. Juicy J),3dtBVBClM5ms0qCBBrqpUb,"['0Y5tJX1MQlPlqiwlOH1tJY', '5gCRApTajqwbnHHPbr2Fpi']"
Multiple Flows (with Lil Uzi Vert),33NAQaVm6TRv1phc0fPsfb,"['55Aa2cqylxrFIXC767Z865', '4O15NlyKLIASxsJ0PrXPfz']"
Bout A Million,4JfyaqKAw2u2smAMJpFYfp,"['0eDvMgVFoNV3TpwtrVCoTj', '1URnnhqYAYcrqrcwql10ft']"
Cross The Globe (feat. Juice WRLD),52WWw9qNZXZZtWU336TtKG,"['3hcs9uc56yIGFCSy9leWe7', '4MCBfE4596Uoi2O4DtmEMz']"
Juice WRLD DID (feat. Juice WRLD),47IySiC5o08gz0z5VDiH93,"['0QHgL1lAIqAw0HtD7YldmP', '4MCBfE4596Uoi2O4DtmEMz']"
P.I.M.P. - Snoop Dogg Remix,7D8gRgQ161fqXNOkcanJfa,"['3q7HBObVc0L8jNeTe5Gofh', '7hJcb9fa4alzcOq3EaNPoG']"
3Hunna,4NVyCPbCkbmMEESIErpRXq,"['15iVAtD3s3FsQR4w1v6M0P', '1sBkRIssrMs1AbVkOJbc7a']"
Wait (feat. A Boogie Wit da Hoodie),0SvxydoxEEkXt9aMAqTfpB,"['04gDigrS5kc9YWfZHwBETP', '31W5EY0aAly4Qieq6OFu6I']"
Girl On Fire (feat. Nicki Minaj) - Inferno Version,3XyMPyuWwHcGMvXeJY6Qt0,"['3DiDSECUqqY1AuBP8qtaIa', '0hCNtLu0JehylgoiP8L4Gh']"
I’m Not The Only One (feat. Alicia Keys),0XYCqYGz1t26UfKCePwCID,"['2wY79sveU1sp5g7SokKOiI', '3DiDSECUqqY1AuBP8qtaIa']"
Sympathy is a knife featuring ariana grande,6xrTHtSg2SDBLilLxhbhof,"['25uiPmTg16RbhZWAqwLBy5', '66CXWjxzNUsdJxJ2JdwvnR']"
Ruby Rosary (feat. J. Cole),1lloYB6uHOTDmheiWsq4DL,"['13ubrt8QOOCPljQ2FL1Kca', '6l3HvQ5sa6mXTsMTB19rO5']"
Heaven - David Guetta & MORTEN Remix,4QAUGy6k7c3IOAhgWz52r7,"['1vCWHaC5f2uS3yhpwWbIA6', '1Cs0zKBU1kc0i8ypK3B9ai']"
I Found You (with Calvin Harris),1kQhi22kyluRCnIPAXtxEZ,"['5CiGnKThu5ctn9pBxv7DGa', '7CajNmpbOovFoOoasH2HaY']"
Feeling Lucky,53x0Yk1qOyurd2MefyF3Ny,"['6UbmqUEgjLA6jAcXwbM1Z9', '1kfWoWgCugPkyxQP8lkRlY']"
Hot Shower,6TagqfYkLRIo8SPNdyaJ4f,"['1anyVhU62p31KFi8MEzkbf', '4r63FhuTkUYltbVAg5TQnk']"
The Way (feat. Chance the Rapper),0Kz9XqLxIeMQveGISrWvz3,"['0cGUm45nv7Z6M6qdXYQGTX', '1anyVhU62p31KFi8MEzkbf']"
Feel Alive,0EYoVxpvCLOoPMYz0ZEexD,"['45eNHdiiabvmbp4erw26rg', '7lZauDnRoAC3kmaYae2opv']"
I Can Only Imagine (feat. Chris Brown & Lil Wayne),4f3uZW3Wc1uO2cN4WJs5nu,"['1Cs0zKBU1kc0i8ypK3B9ai', '55Aa2cqylxrFIXC767Z865']"
Peek A Boo,5hx4FpDZOnDVYlyoG3rMks,"['6icQOAFXDZKsumw3YXyusw', '6oMuImdp5ZcFhWP0ESe6mG']"
Payday (feat. Young Thug),2HolBGR6tpiWI80MXoV1dJ,"['5cj0lLjcoR7YOSnhnX0Po5', '50co4Is1HCEo8bhOyUWKpn']"
Tuition Remix (feat. Lil Baby),65ljzAo3PFVv1VFArQbA1k,"['4Gso3d4CscCijv0lmajZWs', '5f7VJjfbwm532GiveGC0ZK']"
Roman's Revenge,0eUzRaG60gimqQJ02oSUnH,"['0hCNtLu0JehylgoiP8L4Gh', '7dGJo4pcD2V6oG8kP0tJRR']"
The Adventures of Moon Man & Slim Shady (with Eminem),38iBrrbbXyWaSPkmuDNgjZ,"['0fA0VVWsXO9YnASrzqfmYu', '7dGJo4pcD2V6oG8kP0tJRR']"
Bonebreaker,5FQ5Ijl6HQsJYD6QaZseFo,"['5FKchcZpQOkqFvXBj1aCvb', '2fNr4ldujwq97v1jWeqs8K']"
